Local,Trabalho,Título,Autores/Participantes
Centro de Ciencias Juridicas e Economicas,2236,UM DIÁLOGO ENTRE UNIVERSIDADE E BIBLIOTECA SOBRE A LEITURA E OS NOVOS DESAFIOS INFORMACIONAIS,"ADRIANA TEIXEIRA FERREIRA,MARIANNA ZATTAR,NYSIA OLIVEIRA DE Sá"
Centro de Ciencias Juridicas e Economicas,3837,"INFODEMIA, COMPETÊNCIA EM INFORMAÇÃO E PRÁTICA INFORMACIONAL: UM ESTUDO DOS CRITÉRIOS DE AVALIAÇÃO DE FONTES DE INFORMAÇÃO NO EXERCÍCIO DA CIDADANIA.","MARIANNA ZATTAR,NATHALIA DE QUEIROZ ELIAS,NYSIA OLIVEIRA DE Sá,YASMYM MORAES SOARES AGEITOS"
Centro de Ciencias Juridicas e Economicas,5075,AS CONTRIBUIÇÕES DA INICIATIVA COVID-19 DIVULGAÇÃO CIENTÍFICA PARA A SOCIEDADE: RELATO DE EXPERIÊNCIA COMO VOLUNTÁRIO EM UM PROJETO DO CAMPO DA SAÚDE,"CARLA BEATRIZ MARQUES FELIPE,MARCUS VINÍCIUS DE ALBUQUERQUE GUIMARÃES"
Centro de Ciencias Juridicas e Economicas,266,ORGANISMOS GENETICAMENTE MODIFICADOS: UMA QUESTÃO DE SEGURANÇA ALIMENTAR PÓS-PANDEMIA,"ANY CAROLINA GARCIA GUEDES,CAMILLA DE ASSIS GONÇALVES,FLAVIO ALVES MARTINS"
Centro de Ciencias Juridicas e Economicas,1529,CRUZADAS DE CANCELAMENTO: EM BUSCA DE UM CONCEITO,"JOSÉ ROBERTO FRANCO XAVIER,SABRINA RIBEIRO CHAVES"
Centro de Ciencias Juridicas e Economicas,1836,CAUSAS PROGRESSISTAS E NOVAS ESTRATÉGIAS PUNITIVAS: O CASO DAS PETIÇÕES ONLINE,"JOSÉ ROBERTO FRANCO XAVIER,LUIZA SANCHO VIVAS DE CASTRO"
Centro de Ciencias Juridicas e Economicas,4462,"VICTOR: COMO A INTELIGÊNCIA ARTIFICIAL IMPLEMENTADA PELO STF CONTRIBUI PARA A ANÁLISE, A OTIMIZAÇÃO E A EFICIÊNCIA DOS PROCESSOS JUDICIAIS","DIOGO COSTA REBOUCAS OLIVEIRA,DOUGLAS CARLOS DE SOUZA,GEYVSON CARDOSO VARJAO,GUILHERME LAFAYETTE PIRES FERREIRA,JORGE LUIZ GOMES DE OLIVEIRA,KARINA DENARI GOMES DE MATTOS,LUCA MARTINS ALENCAR SAHIUM,LUCAS HIPOLITO,MOISANIELSON FONSECA ALVES,RONDINELLE DA SILVA FERREIRA"
Centro de Ciencias Juridicas e Economicas,743,A PROTEÇÃO JURÍDICA AO MEIO-AMBIENTE: UMA ANÁLISE DA NATUREZA COMO SUJEITO DE DIREITOS,"LILIAN BALMANT EMERIQUE,PAULA CAMMAROTA VEIGA SILVA"
Centro de Ciencias Juridicas e Economicas,785,POLARIZAÇÃO POLÍTICA E O FENÔMENO DAS FAKE NEWS,"CARLOS BOLONHA,LIANDRA DE SOUZA ALVES VIEIRA,LUCIANA SILVEIRA ARDENTE,NATALIA FERREIRA"
Centro de Ciencias Juridicas e Economicas,798,COMO O REGISTRO DE MARCAS PODE AUXILIAR NA PROTEÇÃO DE MOVIMENTOS SOCIAIS NO BRASIL,"LARISSA NASCIMENTO GARCIA,VERONICA LAGASSI"
Centro de Ciencias Juridicas e Economicas,1141,LIBERDADE DE EXPRESSÃO OU VIOLAÇÃO DE DIREITOS: AS NARRATIVAS EM DISPUTA NO CASO QUEERMUSEU,"LUIZ EDUARDO DE VASCONCELLOS FIGUEIRA,LUIZZA"
Centro de Ciencias Juridicas e Economicas,3214,O TRASHING DE MARK KELMAN COMO METODOLOGIA CRÍTICA PARA O DESVELAMENTO DE DISCURSOS POLÍTICOS ENVIESADOS: A CONSOLIDAÇÃO DO BOLSONARISMO NO IMAGINÁRIO SOCIAL BRASILEIRO PELA INDISPONIBILIDADE NEOLIBERAL DE FUTURO.,"LUCAS CARDOZO DE MEDEIROS,PHILIPPE OLIVEIRA DE ALMEIDA"
Centro de Ciencias Juridicas e Economicas,3850,"OS VETOS PRESIDENCIAIS À LEI DE MIGRAÇÃO: SOBERANIA NACIONAL, CIDADANIA E DIREITOS HUMANOS À LUZ DA CONSTITUIÇÃO DA REPÚBLICA","CAROLINA GENOVEZ PARREIRA,PEDRO FRANCO VILLELA,VANESSA OLIVEIRA BATISTA BERNER"
Centro de Ciencias Juridicas e Economicas,2240,LIMITES AO ENDIVIDAMENTO PÚBLICO DOMÉSTICO - FUNDAMENTOS TEÓRICOS SUBJACENTES ONTEM E HOJE,"JOãO LINS DE ALMEIDA,MARIA ISABEL BUSATO"
Centro de Ciencias Juridicas e Economicas,2288,"PANDEMIA, AUXÍLIO E DESIGUALDADE","FRANCISCO EDUARDO PIRES DE SOUZA,SOFIA BOCCANERA"
Centro de Ciencias Juridicas e Economicas,2302,ESTRATÉGIA DE COMUNICAÇÃO NA PREVENÇÃO DA COVID-19 E OUTRAS SÍNDROMES RESPIRATÓRIAS AGUDAS PARA COMUNIDADES DE BAIXA RENDA – CASO MANGUEIRA,"DALIA MAIMON SCHIRAY,DIOGO FELIPE LOPES DA COSTA,MIRIAM MAIA CAVALCANTE,VINICIUS MATOS DE ABREU"
Centro de Ciencias Juridicas e Economicas,5915,"PRIVATE EXPENDITURE, INDEBTEDNESS AND CRISIS IN BRAZIL: THE ECONOMICS OF FINANCIAL BALANCES (2001-2018)","ANDRE DE MELO MODENESI,GIULIANO MANERA LONGHI"
Centro de Ciencias Juridicas e Economicas,476,CURSO DE ATUALIZAÇÃO DE SERVIDORES PÚBLICOS NA ÁREA DA SEGURIDADE SOCIAL,"RENATA BASTOS DA SILVA,SOFIA PISCITELLI TRINDADE"
Centro de Ciencias Juridicas e Economicas,4193,ENCONTROS INTERNACIONAIS: O BRASILEIROS ENTRE OUTROS HISPANOS,"MARJA LOPES DE SOUZA,RENATA BASTOS DA SILVA"
Centro de Ciencias Juridicas e Economicas,4306,AGÊNCIA IPPUR: MÍDIAS SOCIAIS E DIVULGAÇÃO CIENTÍFICA,"ISABEL ALMEIDA,ISABELA CARVALHO PONTES,LALITA KRAUS,MARIA JULIA DE OLIVEIRA E LIMA,NATHALIA STAEL CARVALHO VERA,THAYANE GONDIM TIMBO"
Centro de Ciencias Juridicas e Economicas,4313,CPMI DA FAKE NEWS - MANIPULAÇÃO DA OPINIÃO PÚBLICA,"CAROLINE GOMES,TAMARA TANIA COHEN EGLER"
Centro de Ciencias Juridicas e Economicas,5201,ANÁLISES DA OPERACIONALIZAÇÃO DAS TECNOLOGIAS RELACIONADAS À,"CECILIA CAIADO TOREZANI,FABIO OLIVEIRA,JOSE HUDSON DE OLIVEIRA GUIMARAES JUNIOR"
Centro de Ciencias Juridicas e Economicas,5218,CARTOGRAFIAS JURÍDICAS: PESQUISA-EXTENSÃO FND E IPPUR,"ADAUTO LUCIO CARDOSO,CAROLINA ROSÁRIO GISMONTI,CHIARA FERRAZ GALHANONE,JULIA ÁVILA FRANZONI,LUCIANA ALENCAR XIMENES,MARIA EDUARDA SANT ANNA LESSA,NATHALIA CUNHA PECANHA,RAQUEL FERREIRA PIRES,VICTOR ABI RIHAN AVILA"
Centro de Ciencias Juridicas e Economicas,1567,CARTOGRAFIA MIGRATÓRIA BRASILEIRA: O CASO DOS VENEZUELANOS (2010-2020),"EMERSON DA SILVA DOS SANTOS,FLÁVIO ALVES COMBAT,GABRIELLA MARTINS DE CASTRO,JULIA CANO FREIRE,MARCELA LUZ SIMAS SANTOS,NAYARA FERREIRA DE FREITAS,TAMIRES MARIA ALVES"
Centro de Ciencias Juridicas e Economicas,1674,VIDA PÚBLICA: UM MAPEAMENTO DE ALUNOS MIGRANTES E/OU REFUGIADOS NAS INSTITUIÇÕES DE ENSINO DO RIO DE JANEIRO,"DIANA REBELO RODRIGUEZ,FLAVIA GUERRA,MARIA LIDIA MATTOS,THAIANY MEDEIROS CURY"
Centro de Ciencias Juridicas e Economicas,2579,QUILOMBO: GUERRA E PAZ NO ESTADO BRASILEIRO,"LARISSA GABRIELY OLIVEIRA NASCIMENTO,MIRELLA ROCHA"
Centro de Ciencias Juridicas e Economicas,2918,O MUNDO VISTO DO SUL - DIÁLOGOS SEM BARREIRAS: UMA PONTE PARA A UTOPIA,"BEATRIZ BISSIO,BRUNA DE OLIVEIRA REIS,FELIPE VIEIRA BRITTO,JULIA BARBOSA DE OLIVEIRA,TALYA DA CRUZ FERREIRA"
Centro de Ciencias Juridicas e Economicas,3434,A EXTENSÃO ATRAVÉS DAS REDES SOCIAIS COM O PROJETO,"BEATRIZ BISSIO,BEATRIZ VENTAPANE FREITAS LUDUVICE CORCINO,DIANA FERREIRA OBERMULLER CARVALHO DA SILVA,ISABEL DELAHAYE,POLLYANA DAS NEVES REIS"
Centro de Ciencias Juridicas e Economicas,4732,HORTINHA DA PRAIA VERMELHA: PALAVRAS-CHAVE QUE CONTRIBUEM PARA A DEFINIÇÃO E ESCOLHA DE ALIMENTOS SAUDÁVEIS,"ANA JÚLIA FELIPE RAMOS,MÔNICA MENDONÇA DELGADO"
Centro de Ciencias Juridicas e Economicas,986,A POLÍTICA LGBTQIA+ DO GOVERNO BIDEN NOS ESTADOS UNIDOS,"EMERSON MAIONE DE SOUZA,LUÍSA BARBOSA AZEVEDO"
Centro de Ciencias Juridicas e Economicas,3113,ES LEY: O CASO DA LEGALIZAÇÃO DO ABORTO NA ARGENTINA,"GIOVANNA SOARES FONTES,RENATA GUIMARAES REYNALDO"
Centro de Ciencias Juridicas e Economicas,3382,AS REPRESENTAÇÕES ORIENTALISTAS DA IDENTIDADE PERSA EM CIVILIZATION VI,"EDUARDO ALBERTO CRESPO,PEDRO NAVAR GARCIA DO CARMO E SILVA,PEDRO ROCHA FLEURY CURADO"
Centro de Ciencias Juridicas e Economicas,4059,"A CRISE HUMANITÀRIA E DE SEGURANÇA DO AFEGANISTÃO, SEUS IMPACTOS E REAÇÕES REGIONAIS, COM ENFOQUE NA ORGANIZAÇÃO DE COOPERAÇÃO DE XANGAI","ALEXANDER ZHEBIT,ELITZA BACHVAROVA,PABLO GUIMARÃES BANDEIRA DA SILVEIRA"
Centro de Ciencias Juridicas e Economicas,2911,A CALMARIA ANTES DA TEMPESTADE: O MOVIMENTO QANON E A BANALIZAÇÃO DA EXTREMA-DIREITA NA ERA DIGITAL,"EMERSON MAIONE DE SOUZA,LUIZA ARRUDA FERREIRA CONSTANTE"
Centro de Ciencias Juridicas e Economicas,3969,A AÇÃO DOS ORGANISMOS INTERNACIONAIS E OS DESLOCADOS AMBIENTAIS,"DANIEL HENRIQUE LOURENÇO PEREIRA,EDUARDO GONçALVES SERRA,MARIA VITORIA ELICHER ALENTEJANO,MARIANA CAMPOS ARAUJO,VITÓRIA DOS SANTOS MARTINS QUEIROZ"
Centro de Ciencias Juridicas e Economicas,3978,A FAO E A SOBERANIA ALIMENTAR NO BRASIL,"DANIEL HENRIQUE LOURENÇO PEREIRA,EDUARDO GONçALVES SERRA,ELEN SILVA DE LIMA,JULIA MALLMANN,MARIA VITORIA ELICHER ALENTEJANO,MARIANA CAMPOS ARAUJO,VITÓRIA DOS SANTOS MARTINS QUEIROZ"
Centro de Ciencias Juridicas e Economicas,4314,"HINDU RASHTRA: UMA VISÃO SOBRE O AVANÇO DO HINDUTVA EM DIREÇÃO À CONSTRUÇÃO DE UM ESTADO HINDU, UMA ANÁLISE VOLTADA PARA AS RESTRIÇÕES DE MINORIAS","ANDRÉ,ELÍDIO ALEXANDRE BORGES MARQUES,LUCAS MITIDIERI OLIVEIRA MENDES"
Centro de Ciencias Juridicas e Economicas,4441,BOLSONARO E BOLSONARISMO: UNIVERSO VALORATIVO E PERFORMANCE NA CÂMARA DOS DEPUTADOS,"LUAN GUEDES,MAYRA GOULART DA SILVA"
Centro de Ciencias Juridicas e Economicas,4011,FOLKSONOMIA E APLICAÇÕES DA INTELIGÊNCIA ARTIFICIAL EM SISTEMAS COLABORATIVOS: ENFOQUES E PERSPECTIVAS DE ESTUDOS,"KARINA ORTIZ RODRIGUES,RAIMUNDA FERNANDA SANTOS,TAMIRES CARVALHO"
Centro de Ciencias Juridicas e Economicas,5204,POLÍTICAS DE INDEXAÇÃO EM REPOSITÓRIOS INSTITUCIONAIS: ANÁLISES DAS DIRETRIZES NACIONAIS,"LETICIA BARBIRATO,RAIMUNDA FERNANDA SANTOS,THAMIRES NASCIMENTO DE OLIVEIRA"
Centro de Ciencias Juridicas e Economicas,5350,APLICAÇÕES DA FOLKSONOMIA EM AMBIENTES WEB: ANÁLISE DE PLATAFORMAS COLABORATIVAS DE REPRESENTAÇÃO E RECUPERAÇÃO DE CONTEÚDOS,"RAIMUNDA FERNANDA SANTOS,THAMIRES NASCIMENTO DE OLIVEIRA"
Centro de Ciencias Juridicas e Economicas,5513,FOLKSONOMIA E REPRESENTAÇÃO COLABORATIVA DA INFORMAÇÃO EM PLATAFORMAS DE JOGOS DIGITAIS: UM ESTUDO DE CASO NA PLATAFORMA STEAM,"RAIMUNDA FERNANDA SANTOS,TAMIRES CARVALHO"
Centro de Ciencias Juridicas e Economicas,1838,TRANSPARÊNCIA FISCAL NO BRASIL: UMA ANÁLISE DA OPACIDADE DAS PREVISÕES,"JOSEPH DAVID BARROSO VASCONCELOS DE DEUS,VITOR LEITE ALMEIDA"
Centro de Ciencias Juridicas e Economicas,1962,10 ANOS DE IFRS NO BRASIL: UMA ANÁLISE DE SUA ADOÇÃO COM FOCO NA DEPRECIAÇÃO E NAS PERDAS ESTIMADAS COM CRÉDITOS DE LIQUIDAÇÃO DUVIDOSA,"ISABELA FRANCO CAMILO,MARCELO ALVARO MACEDO"
Centro de Ciencias Juridicas e Economicas,2356,"TRANSPARÊNCIA DAS CAPITAIS BRASILEIRAS NA PANDEMIA DA COVID-19: A DIVULGAÇÃO DAS RECEITAS, DESPESAS E CONTRATOS EMERGENCIAIS.","FERNANDA SAUERBRONN,PEDRO VALERIO VIEIRA PERCUT"
Centro de Ciencias Juridicas e Economicas,6061,CONSTRUÇÃO DO CONHECIMENTO CONTÁBIL E PRÁTICA PARTICIPATIVA NO CONSELHO MUNICIPAL DE ASSISTÊNCIA SOCIAL DO RIO DE JANEIRO,"FERNANDA SAUERBRONN,MANUELA DE ALMEIDA FERNANDES FERREIRA"
Centro de Ciencias Juridicas e Economicas,1016,PESQUISA DA PRODUÇÃO CIENTÍFICA SOBRE EDUCAÇÃO PARA SUSTENTABILIDADE: PANORAMA DAS DISSERTAÇÕES E TESES EM CIÊNCIAS CONTÁBEIS DAS INSTITUIÇÕES DE ENSINO SUPERIOR (IES) NO SUDESTE BRASILEIRO.,"MONICA ZAIDAN GOMES,PRISCYLA DE MOURA LOPES FURTADO,RAFAEL PIRES CARDOSO"
Centro de Ciencias Juridicas e Economicas,4812,EMPREENDEDORISMO E INOVAÇÃO SOCIAL NUM MUNDO PÓS COVID- 19,"ELIANE RIBEIRO PEREIRA,JOSÉ ROBERTO DOURADO MAFRA,VITÓRIIA CAROLINA DE OLIVEIRA CAVALCANTI"
Centro de Ciencias Juridicas e Economicas,5562,"TECNOLOGIA DA INFORMAÇÃO, MARKETING E INOVAÇÃO","DANIEL RODRIGUES CORDEIRO,ELIANE RIBEIRO PEREIRA,ELIZEL MARINS MARINHO,JOSÉ ROBERTO DOURADO MAFRA,RONALDO GUIMARAES DOS SANTOS JUNIOR,ZAINA SAID EL HAJJ"
Centro de Ciencias Juridicas e Economicas,5936,EMPREENDEDORISMO E INOVAÇÃO EM PANIFICADORAS,"ELIANE RIBEIRO PEREIRA,FINCO,GABRIELA BRAGA DE ALBUQUERQUE,JOSÉ ROBERTO DOURADO MAFRA,KAROLINNE DE ABREU FONTES MACHADO,PABLO DOS SANTOS DA SILVA"
Centro de Ciencias Juridicas e Economicas,561,A IMPORTÂNCIA DA IMPLEMENTAÇÃO DA DISCIPLINA MEDIAÇÃO DE LEITURA NOS CURSOS DE BIBLIOTECONOMIA DO BRASIL MEDIANTE A LEI 12.244/10,"GABRIEL ANDRé MARTINS,LUCIA FIDALGO"
Centro de Ciencias Juridicas e Economicas,1127,DESENVOLVIMENTO DE COLEÇÕES DA BIBLIOTECA COMUNITÁRIA DA VILA RESIDENCIAL NO ANO DE 2019,"ANTONIA MARIA DA SILVA NASCIMENTO,ELI LEMOS DE OLIVEIRA,NATASHA SILVA VALLADãO,NAYARA VITóRIA CALDAS DA SILVA,PATRíCIA MALLMANN SOUTO PEREIRA,PESTANA"
Centro de Ciencias Juridicas e Economicas,2490,PROGRAMA CBGCOM: CBG/UFRJ NAS MÍDIAS SOCIAIS,"BEATRIZ MARQUES DE SOUZA RIOS,FELIPE DA SILVA TORRES,FERNANDA DE CARVALHO MARTINS,JULIANA HORTA DE ASSIS PINTO,KARINA ORTIZ RODRIGUES,LARISSA LOURENÇO LIMA,MILLENA LYRA,RAIMUNDA FERNANDA SANTOS"
Centro de Ciencias Juridicas e Economicas,3357,MAPEAMENTO E ANÁLISE DA PRODUÇÃO CIENTÍFICA SOBRE BIBLIOTERAPIA NA BASE DE DADOS SCOPUS DE 2016 A 2020,"DELANA OLIVEIRA,LUIS VITTOR MINDA SANTOS,MARIA DE FATIMA SOUSA DE OLIVEIRA BARBOSA"
Centro de Ciencias Juridicas e Economicas,4390,O INCIDENTE DE DESLOCAMENTO DE COMPETÊNCIA NA PERSECUÇÃO DAS GRAVES VIOLAÇÕES DE DIREITOS HUMANOS: UM LEVANTAMENTO QUALITATIVO DA PRESTAÇÃO JURISDICIONAL,"LILIAN BALMANT EMERIQUE,MILLENA COELHO NASCIMENTO SILVA"
Centro de Ciencias Juridicas e Economicas,4699,A PRESTAÇÃO DE CONTAS NAS PARCERIAS DA ADMINISTRAÇÃO PÚBLICA E AS ORGANIZAÇÕES DA SOCIEDADE CIVIL,"IRIS LIMA FERREIRA,RENATA BASTOS DA SILVA"
Centro de Ciencias Juridicas e Economicas,5602,ADI 6403 - POSSIBILIDADE DE REVISÃO DAS DECISÕES DO CARF PELO JUDICIÁRIO: UMA ANÁLISE ACERCA DO FIM DO VOTO DE QUALIDADE,"ANA CLARA SILVA SABARá,CLARA GOMES MOREIRA,PAULO BRAGA"
Centro de Ciencias Juridicas e Economicas,6014,ANP E JUDICIALIZAÇÃO: ATÉ QUE PONTO O PODER JUDICIÁRIO CONSEGUE PRESERVAR A SEGURANÇA JURÍDICA AO DECIDIR SOBRE QUESTÕES TÉCNICAS?,"CARLOS BOLONHA,ISABELLE CRISTINE SOARES ANTONIO,JULIA BRAND BRAGANTIN,LUCAS FERREIRA BARROS,LUCIANA SILVEIRA ARDENTE,RODRIGO SOARES DA SILVA"
Centro de Ciencias Juridicas e Economicas,1056,AFEGANISTÃO: UMA ANÁLISE GEOPOLÍTICA À LUZ DO DIREITO INTERNACIONAL PÚBLICO E HUMANITÁRIO,"RAFAEL CLEMENTE MARINS,SIDNEY GUERRA"
Centro de Ciencias Juridicas e Economicas,5704,O TRABALHADOR AUTISTA E A HIPERSENSIBILIDADE SENSORIAL: EXPLORANDO A EFETIVIDADE DA INCLUSÃO E DA ACESSIBILIDADE,"MARIE OKABAYASHI DE CASTRO LEMOS,RENATA VERSIANI SCOTT VARELLA"
Centro de Ciencias Juridicas e Economicas,5995,A RESPONSABILIDADE DOS EMPREGADORES FACE AOS SEUS EMPREGADOS NO CONTEXTO DE TELE TRABALHO DURANTE A PANDEMIA DE COVID 19.,"RENATA VERSIANI SCOTT VARELLA,THAMIRES LIMA DE MORAIS"
Centro de Ciencias Juridicas e Economicas,606,O MERCADO DE TRABALHO NO BRASIL NAS CRISES DE 2015/2016 E 2020: SEMELHANÇAS E DIFERENÇAS,"CAMILA BANDEIRA DA ROCHA,IGOR MASULLO SOARES,RENAN RECHUEM,SABOIA,VICTOR NOBRE"
Centro de Ciencias Juridicas e Economicas,1976,O DESENVOLVIMENTO ECONÔMICO DA AMÉRICA LATINA DIANTE DAS TRANSFORMAÇÕES NA ECONOMIA MUNDIAL (1970-2010),"LUAN THAMBO LACERDA DE OLIVEIRA,WILSON VIEIRA"
Centro de Ciencias Juridicas e Economicas,4291,A SIMBIOSE ENTRE A LUTA DOS CORPOS E A DE CLASSES: FACES CRESCENTES DO NEOLIBERALISMO BRASILEIRO,"JAIME ERNESTO WINTER HUGHES LEÓN,PATRICK LEONARDO DA SILVA DE OLIVEIRA"
Centro de Ciencias Juridicas e Economicas,3765,BOKO HARAM: COMO É O FUNCIONAMENTO DA ORGANIZAÇÃO E A MANEIRA COMO A ORGANIZAÇÃO SE VALE DAS RIVALIDADES ÉTNICAS PARA SE CONSTITUIR COMO FORÇA POLÍTICA NOS LUGARES EM QUE EXERCE INFLUÊNCIA,"EDUARDO ALBERTO CRESPO,PEDRO ROCHA FLEURY CURADO,TAUANE ALVES GOMES DE AZEVEDO"
Centro de Ciencias Juridicas e Economicas,3780,MIGRAÇÕES INDO-EUROPEIAS: COMO OS ESTUDOS GENÉTICOS ESTÃO IMPACTANDO E COMPLEMENTANDO AS VISÕES ANTERIORES SOBRE AS CAUSAS DAS MIGRAÇÕES INDO-EUROPEIAS.,"EDUARDO ALBERTO CRESPO,GIULIANA XAVIER JOSE DA SILVA,PEDRO ROCHA FLEURY CURADO"
Centro de Ciencias Juridicas e Economicas,4849,A GRANDE DIVERGÊNCIA: FABULAÇÃO DO MODELO EUROPEU,"EDUARDO ALBERTO CRESPO,PEDRO ABRANTES ANTUNES SOARES,PEDRO ROCHA FLEURY CURADO"
Centro de Ciencias Juridicas e Economicas,1319,EL SALVADOR: UMA EXPRESSÃO LATINO-AMERICANA DE UMA NOVA DIREITA ANTIDEMOCRÁTICA?,"CAROLINA LEAL DE MAGALHÃES,ELÍDIO ALEXANDRE BORGES MARQUES,GUILHERME CEREJO RIBEIRO,KATHERINE SACRAMENTO,MYLENA SILVA LUCCIOLA GUEDES,YURI RICARDO TEIXEIRA"
Centro de Ciencias Juridicas e Economicas,2778,OS ATORES DA POLÍTICA EXTERNA DO GOVERNO BOLSONARO,"IGOR SUZANO ALONSO,LARISSA ROSEVICS"
Centro de Ciencias Juridicas e Economicas,3058,"A RELAÇÃO FRANCO-BRASILEIRA: PASSADO, PRESENTE E FUTURO","KEVIN PEDROSA,LARISSA ROSEVICS"
Centro de Ciencias Juridicas e Economicas,4438,RELAÇÃO ENTRE SWIFT E CIPS E A UTILIZAÇÃO DE SISTEMAS INTERNACIONAIS COMO INSTRUMENTOS DE POLÍTICA EXTERNA,"LIVIA MERCIER DOS SANTOS CABRAL,MAURICIO METRI"
Centro de Ciencias Juridicas e Economicas,4179,"ENCONTROS INTERNACIONAIS: O BRASILEIRO ENTRE OUTROS HISPANOS, AFINIDADES, CONTRASTES E POSSÍVEIS FUTUROS NAS SUAS INTER-RELAÇÕES","JULIANA MATIAS PEREIRA SALES,RENATA BASTOS DA SILVA"
Centro de Ciencias Juridicas e Economicas,1716,O PROGRAMA EMERGENCIAL DE MANUTENÇÃO DO EMPREGO E DA RENDA E AS NEGOCIAÇÕES COLETIVAS DE TRABALHO : O QUE NOS DIZEM OS ACORDOS E CONVENÇÕES FIRMADOS NO RIO DE JANEIRO?,"ALICE MACIEL DOMINGUES,JOSé LUIZ DE OLIVEIRA SOARES,SAYONARA GRILLO"
Centro de Ciencias Juridicas e Economicas,1943,A NEGOCIAÇÃO COLETIVA SOBRE O TRABALHO REMOTO NO BRASIL: MAPEANDO A REGULAÇÃO JURÍDICA EXTRAESTATAL,"JOSé LUIZ DE OLIVEIRA SOARES,MARYNA MULLER UNSER,SAYONARA GRILLO"
Centro de Ciencias Juridicas e Economicas,1961,A REFORMA TRABALHISTA BRASILEIRA DE 2017 À LUZ DAS CONVENÇÕES Nº 98 E 154 DA ORGANIZAÇÃO INTERNACIONAL DO TRABALHO : ANÁLISE DAS MODIFICAÇÕES INTRODUZIDAS PELA LEI Nº 13.467/17 NO INSTITUTO DA NEGOCIAÇÃO COLETIVA,"ANA CAROLINA DE FREITAS TAVARES,DENISE DE ALMEIDA GUIMARAES,SAYONARA GRILLO"
Centro de Ciencias Juridicas e Economicas,6078,ANÁLISE SOBRE O LIMBO PREVIDENCIÁRIO-TRABALHISTA E O SEU ENFRENTAMENTO PELA JURISPRUDÊNCIA NACIONAL À LUZ DOS PRINCÍPIOS DA DIGNIDADE HUMANA E SEGURANÇA JURÍDICA,"EDUARDA GOUVEIA DOS SANTOS,RENATA VERSIANI SCOTT VARELLA"
Centro de Ciencias Juridicas e Economicas,2255,NARRATIVA JORNALÍSTICA E CONSTRUÇÃO BIOGRÁFICA NO CASO CRIMINAL DA FLORDELIS E POSSÍVEIS ARTICULAÇÕES ENTRE PRÁTICAS JORNALÍSTICAS E JUDICIÁRIAS.,"LAURA MARIA ALMEIDA PINHEIRO,LUIZ EDUARDO DE VASCONCELLOS FIGUEIRA"
Centro de Ciencias Juridicas e Economicas,4564,FEMINICÍDIO E SISTEMA DE JUSTIÇA CRIMINAL,"BEATRIZ NAPOLI,CAMILA MAC CORD RONDON KRIVOCHEIN COUTO,CLARA BAPTISTA,CRISTIANE BRANDÃO,JÚLIA MACHADO IGLESIAS,MARIANA ROCHA PECLY DE OLIVEIRA,NATHALIE VARGAS CORREIA,VITORIA DE LIMA ALMEIDA"
Centro de Ciencias Juridicas e Economicas,6016,"MATERNIDADE COMPULSÓRIA, AUTONOMIA PRIVADA E EXERCÍCIO DE DIREITOS SEXUAIS E REPRODUTIVOS NA PERSPECTIVA INTERSECCIONAL.","CAROLINA SILVINO DE SÁ PALMEIRA,FABIANA RODRIGUES BARLETTA"
Centro de Ciencias Juridicas e Economicas,6083,MARIA DA PENHA VIRTUAL E A CONCRETIZAÇÃO DA CAPACIDADE POSTULATÓRIA DA MULHER EM SITUAÇÃO DE VIOLÊNCIA DOMÉSTICA E FAMILIAR,"KONE CESARIO,RAFAEL NUNES WANDERLEY"
Centro de Ciencias Juridicas e Economicas,1348,DESAFIOS PARA A DEFINIÇÃO DE MÉTRICAS NOS ECOSSISTEMAS DE EMPREENDEDORISMO E IMPLICAÇÕES 10 PARA POLÍTICAS PÚBLICAS,"CAIO JOSE DAS CHAGAS MONTEIRO,GUILHERME DE OLIVEIRA SANTOS,LEONARDO SANTOS RIBEIRO,RENATA LèBRE LA ROVERE,YASMIN VENTURA ARAUJO"
Centro de Ciencias Juridicas e Economicas,1908,INOVAÇÃO SOCIAL E ECONOMIA CRIATIVA NO VIDIGAL,"CRISTINE CLEMENTE DE CARVALHO,DALIA MAIMON SCHIRAY,JULIA CHAVES GIGLIO,KLEITON MOURA,MILLA CRISTINE ALMEIDA DA SILVA,MIRIAM MAIA CAVALCANTE,PIERRE OHAYON"
Centro de Ciencias Juridicas e Economicas,2358,AGROENERGIA COMO VETOR PARA UMA AGRICULTURA SUSTENTÁVEL,"JOãO FELIPPE CURY MARINHO MATHIAS,SOFIA STHEL SILVA"
Centro de Ciencias Juridicas e Economicas,5046,PERSPECTIVAS DO ACORDO COMERCIAL MERCOSUL-UE PARA A INDÚSTRIA BRASILEIRA,"BRUNA CAMPOS MENDES,MARTA CASTILHO"
Centro de Ciencias Juridicas e Economicas,5085,"SMARTGRID NO BRASIL: UMA ANÁLISE DO SISTEMA DE GERAÇÃO DISTRIBUÍDA, COM FOCO NA GERAÇÃO SOLAR FOTOVOLTAICA E EÓLICA.","DEBORAH WERNER,LUCAS MUNCONE DIPP,WASHINGTON DA SILVA SANTOS"
